model,return
Balanced,0.52226998
Balanced,9.143035786
Balanced,13.36319953
Balanced,-3.644143283
Balanced,0.724591192
Balanced,-0.711744577
Balanced,12.6991474
Balanced,20.81330531
Balanced,17.7837129
Balanced,30.88316277
Balanced,37.9122578
Balanced,25.10043219
Balanced,28.24843643
Balanced,46.35027198
Balanced,29.64909663
Balanced,35.31239521
Balanced,-0.767201909
Balanced,-19.73529692
Balanced,-8.12612559
Balanced,-18.47005468
Balanced,-30.89014154
Balanced,-15.85241668
Balanced,-21.78275251
Balanced,-24.33699536
Balanced,-24.78224723
Balanced,-22.70336021
Balanced,9.886782202
Balanced,14.86786661
Balanced,21.78609095
Balanced,7.034057911
Balanced,16.85451431
Balanced,18.85963232
Balanced,35.03340997
Balanced,63.08636664
Balanced,65.42527408
Balanced,67.70776444
Balanced,134.4416126
Balanced,142.6413529
Balanced,104.2215314
Balanced,101.347164
Balanced,43.37700724
Balanced,23.57911115
Balanced,23.51648324
Balanced,0.543060535
Balanced,15.41548395
Balanced,8.334125107
Balanced,-64.85478601
Balanced,-58.77967362
Balanced,-34.31747964
Balanced,-18.51397917
Balanced,31.33120605
Balanced,29.67335763
Balanced,46.76080495
Balanced,53.4475655
Balanced,17.24820352
Balanced,31.16324285
Balanced,37.17818616
Balanced,35.77582937
Balanced,59.29914023
Balanced,90.17824598
Balanced,56.6754936
Balanced,50.69025087
Balanced,-15.0619633
Balanced,-44.65850644
Balanced,-20.6960615
Balanced,-74.41520572
Balanced,-91.2742491
Balanced,-85.93138611
Balanced,-100
Balanced,-100
Balanced,-100
Balanced,-88.13448891
Balanced,-38.77747647
Balanced,-7.648411592
Balanced,8.214856679
Balanced,54.22425754
Balanced,70.48671637
Balanced,68.18521256
Balanced,75.61200006
Balanced,55.48420292
Balanced,56.06546191
Balanced,38.84664717
Balanced,28.60187279
Balanced,19.73182927
Balanced,10.99975407
Balanced,9.367463324
Balanced,7.073938514
Balanced,8.08214075
Balanced,-23.92356208
Balanced,-27.97324658
Balanced,-19.07118304
Balanced,-7.651705859
Balanced,10.87731148
Balanced,16.18597485
Balanced,11.97123543
Balanced,15.98388055
Balanced,-0.340212805
Balanced,-1.155252164
Balanced,26.8553463
Balanced,53.61046294
Balanced,46.09725969
Balanced,57.08212033
Balanced,58.14592435
Balanced,49.17630488
Balanced,47.28801596
Balanced,43.68776606
Balanced,56.09948825
Balanced,51.2328806
Balanced,47.14905017
Balanced,37.38123827
Balanced,53.76190003
Balanced,65.05674825
Balanced,44.95256061
Balanced,45.75640848
Balanced,23.68705215
Balanced,19.62687026
Balanced,41.03679709
Balanced,41.44924019
Balanced,30.43315347
Balanced,52.83619317
Balanced,35.40488541
Balanced,10.13292128
Balanced,2.187120065
Balanced,-4.215374453
Balanced,20.496479
Balanced,10.57942531
Balanced,4.12997512
Balanced,12.42433678
Balanced,40.21719625
Balanced,27.8612985
Balanced,31.89445917
Balanced,35.71481547
Balanced,54.31332003
Balanced,60.86940524
Balanced,59.95054625
Balanced,75.09116527
Balanced,62.71342045
Balanced,45.4505724
Balanced,25.43682555
Balanced,20.0167092
Balanced,8.160371916
Balanced,9.00400263
Balanced,9.866750875
Balanced,7.328747722
Balanced,2.670465952
Balanced,-2.025557035
Balanced,-1.027256744
Balanced,0.287278231
Balanced,1.597260098
Balanced,-3.364592722
Balanced,3.754797344
Balanced,6.938494125
Balanced,-7.87137158
Balanced,-10.98977465
Balanced,-20.15351215
Balanced,-27.49940327
Balanced,-20.62137224
Balanced,-9.972736166
Balanced,4.701790704
Balanced,15.8377898
Balanced,21.69522912
Balanced,14.41750056
Balanced,21.01493997
Balanced,33.82802563
Balanced,35.70182923
Balanced,45.49687167
Balanced,46.65737268
Balanced,46.64847282
Balanced,26.25814435
Balanced,21.61512371
Balanced,12.25959678
Balanced,25.13528615
Balanced,18.92115209
Balanced,13.03744948
Balanced,16.84277801
Balanced,10.00163698
Balanced,4.270626143
Balanced,7.008449714
Balanced,23.66885111
Balanced,28.68519475
Balanced,32.49457989
Balanced,39.03330927
Balanced,28.73799693
Balanced,33.26573685
Balanced,33.9055724
Balanced,28.09450644
Balanced,37.4461673
Balanced,22.44737038
Balanced,8.298384022
Balanced,5.279962269
Balanced,16.42107223
Balanced,13.37331922
Balanced,37.54354723
Balanced,34.82757799
Balanced,34.28179758
Balanced,19.34636489
Balanced,5.946953263
Balanced,17.15937115
Balanced,7.151677501
Balanced,-11.11698698
Balanced,-22.02611774
Balanced,-43.62464745
Balanced,-50.94093555
