model,return
Very Defensive,10.449275
Very Defensive,10.534175
Very Defensive,10.793
Very Defensive,10.956975
Very Defensive,12.13115
Very Defensive,11.746575
Very Defensive,11.157625
Very Defensive,11.3741
Very Defensive,11.2368
Very Defensive,11.305425
Very Defensive,12.8472
Very Defensive,14.0373
Very Defensive,15.375425
Very Defensive,13.4026
Very Defensive,13.344725
Very Defensive,13.5081
Very Defensive,13.5683
Very Defensive,13.666025
Very Defensive,13.90585
Very Defensive,13.81815
Very Defensive,13.92525
Very Defensive,14.17025
Very Defensive,14.3696
Very Defensive,14.060925
Very Defensive,13.775625
Very Defensive,14.049
Very Defensive,14.820525
Very Defensive,13.818375
Very Defensive,13.7913
Very Defensive,12.77125
Very Defensive,11.94895
Very Defensive,12.61365
Very Defensive,13.811175
Very Defensive,13.32265
Very Defensive,13.161575
Very Defensive,13.269425
Very Defensive,13.418225
Very Defensive,13.281875
Very Defensive,12.949325
Very Defensive,12.2953
Very Defensive,12.339325
Very Defensive,11.849025
Very Defensive,12.114475
Very Defensive,12.440925
Very Defensive,12.010775
Very Defensive,12.24295
Very Defensive,12.395325
Very Defensive,11.812025
Very Defensive,11.734125
Very Defensive,11.58355
Very Defensive,11.27785
Very Defensive,11.28015
Very Defensive,12.093525
Very Defensive,12.010025
Very Defensive,11.92955
Very Defensive,12.3079
Very Defensive,12.672675
Very Defensive,12.433325
Very Defensive,12.454825
Very Defensive,12.52305
Very Defensive,12.41605
Very Defensive,11.99105
Very Defensive,11.819375
Very Defensive,11.859425
Very Defensive,12.176175
Very Defensive,11.8315
Very Defensive,11.495725
Very Defensive,11.42935
Very Defensive,11.8201
Very Defensive,11.657475
Very Defensive,11.59365
Very Defensive,12.177175
Very Defensive,12.17145
Very Defensive,12.01705
Very Defensive,12.366975
Very Defensive,12.290325
Very Defensive,12.36125
Very Defensive,11.8775
Very Defensive,11.653775
Very Defensive,11.6677
Very Defensive,11.3231
Very Defensive,11.496025
Very Defensive,11.732125
Very Defensive,11.5825
Very Defensive,11.811625
Very Defensive,11.486875
